D,N,num_classes,x,y
65,-94,0,0,0
83,-134,0,0,0
89,-47,2,103887,11012
89,-47,2,103887207887,11012022012
89,-47,2,103887415661311887,11012044036033012
89,-47,2,103887623436039322415887,11012066060110072044012
89,-47,2,103887831211182307078870519887,11012088084231180220120055012
89,-47,2,103888038986740841820048638305623887,11012110108396336616420385180066012
89,-47,2,103888246762714927470521096095821627727887,11012132132605541321009386840616252077012
89,-47,2,103888454539104564861389296296193770732836831887,11012154156858794421983632522773512924336088012
89,-47,2,103888662315909754823756304147315842024282475932935887,11012176181156096007439870948717549084521320432099012
89,-47,2,103888870093130498188726847095062747359670330727154916039887,11012198205497446165475027034037462887096715961815540110012
89,-47,2,113,12
89,-47,2,113104113,11989012
89,-47,2,113104339208113,11989035978012
89,-47,2,113104565416678312113,11989059956071967012
89,-47,2,113104791625696041130416113,11989083934179890119956012
89,-47,2,113105017835166187957081695520113,11989107912335769419780179945012
89,-47,2,113105244045088753497831913642373624113,11989131890539605007384839615251934012
89,-47,2,113105470255463738657503743118243827164728113,11989155868791396978682518615511384335923012
89,-47,2,113105696466291144340935969372232231738740068832113,11989179847091145429585936375541230519076431912012
89,-47,2,113105922677570971452969187505513472460085302485085936113,11989203825438850456008004150435299082921958680539901012
138,43,0,0,0
153,-33,0,0,0
127,87,0,0,0
141,-109,0,0,0
125,69,0,0,0
42,121,3,-17,2
42,121,3,-53,-8
42,121,3,-1361,-210
42,121,3,-35333,-5452
42,121,3,-917297,-141542
42,121,3,-23814389,-3674640
42,121,3,-618256817,-95399098
42,121,3,-16050862853,-2476701908
42,121,3,-416704177361,-64298850510
42,121,3,-10818257748533,-1669293411352
42,121,3,143,22
42,121,3,3707,572
42,121,3,96239,14850
42,121,3,2498507,385528
42,121,3,64864943,10008878
42,121,3,1683990011,259845300
42,121,3,43718875343,6745968922
42,121,3,1135006768907,175135346672
42,121,3,29466457116239,4546773044550
42,121,3,764992878253307,118040963811628
42,121,3,17,2
42,121,3,389,60
42,121,3,10097,1558
42,121,3,262133,40448
42,121,3,6805361,1050090
42,121,3,176677253,27261892
42,121,3,4586803217,707759102
42,121,3,119080206389,18374474760
42,121,3,3091498562897,477028584658
42,121,3,80259882428933,12384368726348
149,45,2,8248287,675726
149,45,2,425640337142225343,34869815084739714
149,45,2,21964523858417779681154435727,1799403906381788252179735446
149,45,2,1133445931290574867115159176597942471503,92855508709567003129979419494740662794
149,45,2,58489757731160863223743774642261268370511758419967,4791667655679230895001206041082435805183184161566
149,45,2,3018275212788122887052245576354604855538376693956076643752863,247266739922742944063895114121662194477823324219060809235474
149,45,2,155753513324569210299464450474179843983098638534601919780707592600617007,12759824984847479355246590473187274113174504745562731239199639829762086
149,45,2,8037423761147822366902760953390519446671086549091059343786173788410734988328693423,658451410387050010046628231316006484306374777013144580693731137838668375500569754
149,45,2,414759059602370488360252752573945276171328373316624138447789823020574631650049253063864962847,33978386095072114754099148292294681167205869607503182616917161242522241466997893849965305006
149,45,2,21403012038981488176350173556645862716928127869433182748037835311591578647142179977550418977068241197183,1753403065758694875789190422887407434778224142504692450168349240884191773346158515550865326394974217634
149,45,2,70383,5766
149,45,2,3632007928561647,297545683065594
149,45,2,187424259026931356703142623,15354393567449108191205646
149,45,2,9671744545366574387046926000906799807,792340185867021264029934721678976514
149,45,2,499095704240648806522633454352238644975731058063,40887513230786973100555724576650005278151451926
149,45,2,25755076638247586763805154567043044009632784353800558706767,2109938089746664293474921027301289816238668247795531185034
149,45,2,1329051656838488676255291363400411667174424101207116873882520150312703,108880154130080780020839452711011913152513123886835669702449541096606
149,45,2,68583694444223515153280831476601999006431256935073433713274218653448158053946527,5618595171583227599161778843486636332346497333187578479010492974438860355659154
149,45,2,3539157503334145779100442184037212854204733067898305421329908353766317495992548047300682543,289939079847580460996877573530990775887767079890636801954498313045118045840164901415051686
149,45,2,182632853696631969691179970373757858602386429428468674613772178892552425359176362475670618513373703087,14961866348376474765725709301934636748920977495700389283656020174060411802425119038697036817931406874
73,-176,0,0,0
114,-65,4,-7,1
114,-65,4,3769,353
114,-65,4,7726457,723649
114,-65,4,15839233081,1483480097
114,-65,4,32470420089593,3041133475201
114,-65,4,66564345344432569,6234322140681953
114,-65,4,136456875485666676857,12780357347264528449
114,-65,4,279736528181271343124281,26199726327570142638497
114,-65,4,573459746314730767738099193,53709426191161445144390401
114,-65,4,1175592200208669892591760221369,110104297492154634975857683553
114,-65,4,7,1
114,-65,4,18119,1697
114,-65,4,37143943,3478849
114,-65,4,76145065031,7131638753
114,-65,4,156097346169607,14619855964801
114,-65,4,319999483502629319,29970697596203297
114,-65,4,655998785083043934343,61439915452360794049
114,-65,4,1344797189420756562773831,125951796706642031597153
114,-65,4,2756833582313765870642419207,258201121808700712413369601
114,-65,4,5651507498946030614060396600519,529312173756039753805376084897
114,-65,4,31,3
114,-65,4,64607,6051
114,-65,4,132444319,12404547
114,-65,4,271510789343,25429315299
114,-65,4,556596985708831,52130083958403
114,-65,4,1141023549192314207,106866646685410851
114,-65,4,2339097719247258415519,219076573575008286147
114,-65,4,4795149183433330559499743,449106868962120301190499
114,-65,4,9830053486940608399716057631,920668862295773042432236803
114,-65,4,20151604853079063786087358643807,1887370718599465774865784255651
114,-65,4,1057,99
114,-65,4,2166881,202947
114,-65,4,4442104993,416041251
114,-65,4,9106313068769,852884361603
114,-65,4,18667937348871457,1748412525244899
114,-65,4,38269262458873418081,3584244823867681347
114,-65,4,78451969372753158194593,7347700140516221516451
114,-65,4,160826498944881515425497569,15062781703813430241043203
114,-65,4,329694244385037733869111821857,30878695145117391477917049699
114,-65,4,675873040162828409550163809309281,63301309984708948716299710839747
119,-140,2,42,4
119,-140,2,10276,942
119,-140,2,2466198,226076
119,-140,2,591877244,54257298
119,-140,2,142048072362,13021525444
119,-140,2,34090945489636,3125111849262
119,-140,2,8181684869440278,750013822297436
119,-140,2,1963570277720177084,180000192239535378
119,-140,2,471248684967973059882,43199296123666193284
119,-140,2,113097720822035814194596,10367651069487646852782
119,-140,2,196,18
119,-140,2,47082,4316
119,-140,2,11299484,1035822
119,-140,2,2711829078,248592964
119,-140,2,650827679236,59661275538
119,-140,2,156195931187562,14318457536156
119,-140,2,37486372657335644,3436370147401902
119,-140,2,8996573241829366998,824714516918920324
119,-140,2,2159140091666390743876,197928047690393475858
119,-140,2,518184625426691949163242,47501906731177515285596
135,56,0,0,0
194,-196,0,0,0
168,-139,0,0,0
138,-74,2,-8,1
138,-74,2,176,15
138,-74,2,16552,1409
138,-74,2,1555712,132431
138,-74,2,146220376,12447105
138,-74,2,13743159632,1169895439
138,-74,2,1291710785032,109957724161
138,-74,2,121407070633376,10334856175695
138,-74,2,11410972928752312,971366522791169
138,-74,2,1072510048232083952,91298118286194191
138,-74,2,8,1
138,-74,2,928,79
138,-74,2,87224,7425
138,-74,2,8198128,697871
138,-74,2,770536808,65592449
138,-74,2,72422261824,6164992335
138,-74,2,6806922074648,579443687041
138,-74,2,639778252755088,54461541589519
138,-74,2,60132348836903624,5118805465727745
138,-74,2,5651801012416185568,481113252236818511
140,-15,0,0,0
70,-36,0,0,0
47,-56,0,0,0
177,-124,0,0,0
148,7,0,0,0
47,68,2,16,2
47,68,2,1426,208
47,68,2,136880,19966
47,68,2,13139054,1916528
47,68,2,1261212304,183966722
47,68,2,121063242130,17658888784
47,68,2,11620810032176,1695069356542
47,68,2,1115476699846766,162708999339248
47,68,2,107074142375257360,15618368867211266
47,68,2,10278002191324859794,1499200702252942288
47,68,2,-16,2
47,68,2,-110,-16
47,68,2,-10544,-1538
47,68,2,-1012114,-147632
47,68,2,-97152400,-14171134
47,68,2,-9325618286,-1360281232
47,68,2,-895162203056,-130572827138
47,68,2,-85926245875090,-12533631124016
47,68,2,-8248024441805584,-1203098015078398
47,68,2,-791724420167460974,-115484875816402192
92,130,0,0,0
182,87,0,0,0
85,-149,2,70004,7593
85,-149,2,40009946456,4339688001
85,-149,2,22867204777499324,2480296600707945
85,-149,2,13069476484082398693856,1417583758571077781409
85,-149,2,7469702450736618779911571204,810202986203716356430229097
85,-149,2,4269218799276036147749017184097896,463061794327482055162849199859777
85,-149,2,2440020774093157445361441164585031712844,264657411805530235857460789633026997929
85,-149,2,1394564593179385801207711324176850837911336176,151261767828046078147173942730118135142485025
85,-149,2,797046658454119781276559757352027533033584223645844,86451848260641142000273970644228797933432579220521
85,-149,2,455542453078156146958063024796255400850771809176187051896,49410516451039055248724538555914064770548071327395646273
85,-149,2,304,33
85,-149,2,173817556,18853161
85,-149,2,99343338320824,10775297931585
85,-149,2,56778492897033289756,6158492229203374569
85,-149,2,32451066273285269022243904,3519812331683662996485537
85,-149,2,18547017515644137593538203114596,2011706500419658889456147471337
85,-149,2,10600325296823768045662352262687724744,1149766709833331190030303950476520769
85,-149,2,6058488719477515723766125349918478621621676,657135365802710735187120200357993579801385
85,-149,2,3462656525742140056433019982196045082181721732944,375577832698999921457542973882176630662047459361
85,-149,2,1979039785403552754854137858860597088830058397181726196,214657003344463881744198485471484346934967287248465833
5,-92,0,0,0
195,22,0,0,0
160,9,3,2163,171
160,9,3,3119043,246582
160,9,3,4497657843,355571073
160,9,3,6485619490563,512733240684
160,9,3,9352258807734003,739360977495255
160,9,3,13485950715132941763,1066158016814917026
160,9,3,19446731578962894288243,1537399120886132856237
160,9,3,28042173450913778430704643,2216928466159786763776728
160,9,3,40436794669486089534181806963,3196809310803291627233185539
160,9,3,58309829871225490194511734936003,4609796809249880366683489770510
160,9,3,253,20
160,9,3,364813,28841
160,9,3,526060093,41588702
160,9,3,758578289293,59970879443
160,9,3,1093869367100413,86477966568104
160,9,3,1577358868780506253,124701167820326525
160,9,3,2274550394912122916413,179818997518944280946
160,9,3,3279900092104412464961293,259298869721149832797607
160,9,3,4729613658264167862351268093,373908790318900539949868348
160,9,3,6820099615316837953098063628813,539176216340984857457877360209
160,9,3,13,1
160,9,3,18493,1462
160,9,3,26666893,2108203
160,9,3,38453641213,3040027264
160,9,3,55450123962253,4383717206485
160,9,3,79959040299927613,6321317171724106
160,9,3,115300880662371655693,9115334977908954367
160,9,3,166263789956099627581693,13144306716827540473108
160,9,3,239752269815815000601145613,18954081170330335453267369
160,9,3,345722606810615274767224392253,27331771903309626896071072990
120,-54,0,0,0
103,182,0,0,0
160,153,0,0,0
39,34,0,0,0
27,141,0,0,0
11,-121,0,0,0
8,162,0,0,0
60,57,0,0,0
199,-159,4,23210950204,1645380635
199,-159,4,755107754868396180215,53528169518224780396
199,-159,4,24565462268930638009165840753396,1741399449478635998908713463205
199,-159,4,799173273742141696211391146176659990583625,56651891330078609399537749296206413312804
199,-159,4,25999019048442865272496690230326265450100021647216604,1843021595209485695080659054971691782861919479020955
199,-159,4,845810306338390093027829855398360053361815020393582123351452535,59957902916562769768564942987243964544402762791045536042840396
199,-159,4,27516233323083309747197525495017372162129442880989302864937115901877139796,1950574063535782351940141540431002875231254552125209079300308121182222885
199,-159,4,895168917446891537359047127612987322713321809305175584784370474383507603511145967305,63456842088576003577152333243615873768624689039039225095429749228612978819659880004
199,-159,4,29121987059573588819586848522065657281299906818824884058254854478734531748388147513275372417404,2064402927902769042282415094970833893871984262525372971906320855061749031927070187288182549275
199,-159,4,947407929127841886281253837617336183823827363617774211792863860580890933074137230904989525631850718500855,67159967443459665387812449707931519568419887139926360620880683428178653751395526199296953461463807165996
199,-159,4,55,4
199,-159,4,1812492567404,128484191525
199,-159,4,58964720584865620468105,4179898218117936985996
199,-159,4,1918263465560627040650048151421796,135982091699008375102246363676315
199,-159,4,62405701015890822835220458836394436674231735,4423822853553461837073848991810540981861604
