trial,n,N,alpha,beta,family,k,x,y
24,69,64,7775,936,3,3,9369967698748900,1128011554799988
24,69,64,7775,936,3,4,145702997112975122492,17540579604598877100
24,69,64,7775,936,3,5,2265681595736795456001700,272756011723500984105012
24,69,64,7775,936,3,6,35231348668004172227851312508,4241355964759860698234059500
24,69,64,7775,936,3,7,547847469521783282406292453497700,65953084979259822134038641119988
24,69,64,7775,936,3,8,8519028115832381373413675424037922492,1025570467186134269424440171181753900
24,69,64,7775,936,3,9,101045921100998547546648146539406996516,-45650546492804872488384021455473913420
24,69,64,7775,936,3,10,-168416348482242304858672107550842602500,-38006136505318544041526970122046337684
24,69,64,7775,936,3,11,-162168996426424285766941767253720506140,120699230459556062625691732616306226292
24,69,64,7775,936,3,12,-67139198261387107479967618400580985540,-86496153294472090426365439949589213012
24,69,64,7775,936,3,13,133937745296108877903771238884268106148,313478969183878111540229051171322676
24,69,64,7775,936,3,14,-69289370309896348193239821083590735236,-143141379710300227073691925812866347028
24,69,64,7775,936,3,15,90609974427790505724392647689724655204,-61805944279225360087679407926996474380
24,69,64,7775,936,3,16,-54889697153916839335337978650184481860,18112022486171684228790048331118889772
24,69,64,7775,936,3,17,143057886799962659376929388248024964900,-50044206288132629901243996678346656588
24,69,64,7775,936,3,18,-161085492522403972955858153462177822468,20253345237699292164788799832270766700
24,69,64,7775,936,3,19,136318661767225894392644187564408396772,-111909116276891374717805093328594966668
25,60,9,31,4,1,0,3,0
25,60,9,31,4,1,1,93,12
25,60,9,31,4,1,2,5763,744
25,60,9,31,4,1,3,357213,46116
25,60,9,31,4,1,4,22141443,2858448
25,60,9,31,4,1,5,1372412253,177177660
25,60,9,31,4,1,6,85067418243,10982156472
25,60,9,31,4,1,7,5272807518813,680716523604
25,60,9,31,4,1,8,326828998748163,42193442306976
25,60,9,31,4,1,9,20258125114867293,2615312706508908
25,60,9,31,4,1,10,1255676928123024003,162107194361245320
25,60,9,31,4,1,11,77831711418512620893,10048030737690700932
25,60,9,31,4,1,12,4824310431019659471363,622815798542462212464
25,60,9,31,4,1,13,299029415011800374603613,38604531478894966471836
25,60,9,31,4,1,14,18534999420300603565952643,2392858135892945459041368
25,60,9,31,4,1,15,1148870934643625620714460253,148318599893883723494092980
25,60,9,31,4,1,16,71211462948484487880730583043,9193360335284897911174723392
25,60,9,31,4,1,17,4413961831871394622984581688413,569840022187769786769338757324
25,60,9,31,4,1,18,273594422113077982137163334098563,35320888015306441881787828230696
25,60,9,31,4,1,19,16958440209178963497881142132422493,2189325216926811626884076011545828
26,78,-70,53,6,0,0,0,0
27,54,-74,485,66,0,0,0,0
28,6,-77,5,2,0,0,0,0
29,74,7,3699,430,1,0,9,1
29,74,7,3699,430,1,1,65111,7569
29,74,7,3699,430,1,2,481691169,55995461
29,74,7,3699,430,1,3,3563551203151,414254412909
29,74,7,3699,430,1,4,26363151319219929,3064654090705321
29,74,7,3699,430,1,5,195034589896037831591,22672310548783551849
29,74,7,3699,430,1,6,1442865869687736558890289,167729750375246625873581
29,74,7,3699,430,1,7,10674321508915285166632526431,1240864670603763989429200389
29,74,7,3699,430,1,8,78968629080089409975010871646249,9179916665396895618550598604241
29,74,7,3699,430,1,9,584209907260179946079845261806423671,67913022249741563182273339044974529
29,74,7,3699,430,1,10,-101685955030017864014584624779936077119,162138162502732955562187936272354749845
29,74,7,3699,430,1,11,91033740215524557678123064410610579183,2714885888071799107679072558448996381
29,74,7,3699,430,1,12,150491932943476372750667027007710401529,-154072010882932501291510987341003999111
29,74,7,3699,430,1,13,-155618389687971400405172778114647951673,118477787321136248598971475117473958041
29,74,7,3699,430,1,14,100190815899863789840792029930370688721,85365424311417754829495162178432875773
29,74,7,3699,430,1,15,-108003103844623244108659390825929652993,-149141736714374208017033072432859451723
29,74,7,3699,430,1,16,-124155528059111493699387110366183032247,99782287351628346883686880751653029281
29,74,7,3699,430,1,17,27514842150705743690882360146259809431,-74232654375581261990321253775048786959
29,74,7,3699,430,1,18,-150180026661936295714302379232905459359,-57219147507124521393705913688685661979
29,74,7,3699,430,1,19,-37424090291338230181790660457637743473,78243846315820539791983429998176517581
29,74,7,3699,430,2,0,1471,171
29,74,7,3699,430,2,1,10882449,1265059
29,74,7,3699,430,2,2,80508356231,9358906311
29,74,7,3699,430,2,3,595600808514489,69237187623719
29,74,7,3699,430,2,4,4406254700881833391,512216704681366851
29,74,7,3699,430,2,5,32597471681522994912129,3789379111995564339979
29,74,7,3699,430,2,6,241156091093652415478096951,28033826158326480305797791
29,74,7,3699,430,2,7,1784072729313368888183966331369,207394242129920189306727717839
29,74,7,3699,430,2,8,13198569810304211941132567441370911,1534302575243323402164691350775131
29,74,7,3699,430,2,9,97643017672557830627129845747295668209,11350770244255864399294197306306701299
29,74,7,3699,430,2,10,-56433430139337257449633871718000881817,-76747896769490892798458528281122794761
29,74,7,3699,430,2,11,-65694976498093773457869496738223893863,138979320108414732976733382568402576887
29,74,7,3699,430,2,12,-31782739658272958169963585097359957489,-87554776254351131646040889480148415245
29,74,7,3699,430,2,13,72102526963227485259120681821092506337,28412567668747783878018793380296052827
29,74,7,3699,430,2,14,-116474118416301805426616755472833724393,-10772367489514159136433075922407450417
29,74,7,3699,430,2,15,-152677526947794542105371652607874159159,-96313395594896624780256328316852757089
29,74,7,3699,430,2,16,5305569227039544827452828458498088575,35548088889426527106544149968345294859
29,74,7,3699,430,2,17,-69475894242514586150057873508379091887,42805369686911901805306249378516668483
29,74,7,3699,430,2,18,-161597124732868053259943821477020570041,-164306748508886455852670766678236723161
29,74,7,3699,430,2,19,-14097886258521284079337505688071226503,-95516196836720808689540388697743292729
30,19,-47,170,39,0,0,0,0
31,24,11,5,1,0,0,0,0
32,74,-44,3699,430,0,0,0,0
33,39,96,25,4,0,0,0,0
34,14,-85,15,4,0,0,0,0
35,27,-49,26,5,0,0,0,0
36,55,79,89,12,0,0,0,0
37,23,57,24,5,0,0,0,0
38,99,-87,10,1,0,0,0,0
39,59,-64,530,69,0,0,0,0
40,45,45,161,24,1,0,15,2
40,45,45,161,24,1,1,4575,682
40,45,45,161,24,1,2,1473135,219602
40,45,45,161,24,1,3,474344895,70711162
40,45,45,161,24,1,4,152737583055,22768774562
40,45,45,161,24,1,5,49181027398815,7331474697802
40,45,45,161,24,1,6,15836138084835375,2360712083917682
40,45,45,161,24,1,7,5099187282289591935,760141959546795802
40,45,45,161,24,1,8,1641922468759163767695,244763350261984330562
40,45,45,161,24,1,9,528693935753168443605855,78813038642399407645162
40,45,45,161,24,1,10,170237805390051479677317615,25377553679502347277411602
40,45,45,161,24,1,11,54816044641660823287652666175,8171493471761113423918890682
40,45,45,161,24,1,12,17650596136809395047144481190735,2631195520353399020154605388002
40,45,45,161,24,1,13,5683437140007983544357235290750495,847236786060322723376359016045962
40,45,45,161,24,1,14,1830049108486433891887982619140468655,272807613915903563528167448561411762
40,45,45,161,24,1,15,-91294604346385221722363168735596266497,87843204444134887133346542077758541402
40,45,45,161,24,1,16,-134409093443819970642612076349072095473,41802568959625285913965964752927368834
40,45,45,161,24,1,17,27427114395539534649849728168944379103,101571690638607102092084418525893976362
40,45,45,161,24,1,18,118598388863150077846484753523188668783,-2825407738230904746745512864815280046
40,45,45,161,24,1,19,49629004393677624020284873939767285951,9494118413856959845984261298890483194
40,45,45,161,24,2,0,255,38
40,45,45,161,24,2,1,82095,12238
40,45,45,161,24,2,2,26434335,3940598
40,45,45,161,24,2,3,8511773775,1268860318
40,45,45,161,24,2,4,2740764721215,408569081798
40,45,45,161,24,2,5,882517728457455,131557975478638
40,45,45,161,24,2,6,284167967798579295,42361259535039638
40,45,45,161,24,2,7,91501203113414075535,13640194012307284798
40,45,45,161,24,2,8,29463103234551533742975,4392100110703410665318
40,45,45,161,24,2,9,9487027740322480451162415,1414242595452485926947598
40,45,45,161,24,2,10,3054793469280604153740554655,455381723635589765066461238
40,45,45,161,24,2,11,983634010080614215024007436495,146631500768064451865473571038
40,45,45,161,24,2,12,316727096452488496633576653996735,47214887865593117910917423412998
40,45,45,161,24,2,13,101985141423691215301796658579512175,15203047261220215902863544865414318
40,45,45,161,24,2,14,32838898811332118838681890485948923615,4895334003225043927604150529239997398
40,45,45,161,24,2,15,25270057558426207475654109432159336719,-125129488613489392844239430288427309442
40,45,45,161,24,2,16,-62657171100616434799049231693079575041,-143271370876070851094497026454184685914
40,45,45,161,24,2,17,-124219503621548868430404876129458024017,-70132399154632092028231084670333008306
40,45,45,161,24,2,18,-122986065288318974576491812475523418081,19275059866475806586811853103657967478
40,45,45,161,24,2,19,-4538956388299183448504278903970069169,151619071582949470640904850276370730014
41,75,-10,26,3,0,0,0,0
42,21,-84,55,12,1,0,0,2
42,21,-84,55,12,1,1,504,110
42,21,-84,55,12,1,2,55440,12098
42,21,-84,55,12,1,3,6097896,1330670
42,21,-84,55,12,1,4,670713120,146361602
42,21,-84,55,12,1,5,73772345304,16098445550
42,21,-84,55,12,1,6,8114287270320,1770682648898
42,21,-84,55,12,1,7,892497827389896,194758992933230
42,21,-84,55,12,1,8,98166646725618240,21421718540006402
42,21,-84,55,12,1,9,10797438641990616504,2356194280407770990
42,21,-84,55,12,1,10,1187620083972242197200,259159949126314802498
42,21,-84,55,12,1,11,130627411798304651075496,28505238209614220503790
42,21,-84,55,12,1,12,14367827677729539376107360,3135317043108437940614402
42,21,-84,55,12,1,13,1580330417138451026720734104,344856369503718559247080430
42,21,-84,55,12,1,14,173821978057551883399904644080,37931065328365933079238232898
42,21,-84,55,12,1,15,19118837255913568722962790114696,4172072329750748920156958538350
42,21,-84,55,12,1,16,2102898276172435007642507007972480,458890025207254015284186200985602
42,21,-84,55,12,1,17,231299691541711937271952808086858104,50473730700468190932340325149877870
42,21,-84,55,12,1,18,25440863171312140664907166382546418960,5551651487026293748542151580285580098
42,21,-84,55,12,1,19,76004713785286053495519489817873535848,-69933543999685082778044881357272490002
42,21,-84,55,12,2,0,21,5
42,21,-84,55,12,2,1,2415,527
42,21,-84,55,12,2,2,265629,57965
42,21,-84,55,12,2,3,29216775,6375623
42,21,-84,55,12,2,4,3213579621,701260565
42,21,-84,55,12,2,5,353464541535,77132286527
42,21,-84,55,12,2,6,38877885989229,8483850257405
42,21,-84,55,12,2,7,4276213994273655,933146396028023
42,21,-84,55,12,2,8,470344661484112821,102637619712825125
42,21,-84,55,12,2,9,51733636549258136655,11289205022014735727
42,21,-84,55,12,2,10,5690229675756910919229,1241709914801908104845
42,21,-84,55,12,2,11,625873530696710942978535,136576801423187876797223
42,21,-84,55,12,2,12,68840398146962446816719621,15022206446635864539589685
42,21,-84,55,12,2,13,7571817922635172438896179775,1652306132328521911478068127
42,21,-84,55,12,2,14,832831131091722005831763055629,181738652349690774398047904285
42,21,-84,55,12,2,15,91603852602166785469055039939415,19989599452333656661873791403223
42,21,-84,55,12,2,16,10075590955107254679590222630280021,2198674201104352542031719006450245
42,21,-84,55,12,2,17,1108223401209195847969455434290862895,241834172522026445966827216918123727
42,21,-84,55,12,2,18,121894498542056436021960507549364638429,26599560303221804703808962141987159725
42,21,-84,55,12,2,19,136274306308398691496076685156859117511,-136831503106569680197352458484244457081
42,21,-84,55,12,3,0,105,23
42,21,-84,55,12,3,1,11571,2525
42,21,-84,55,12,3,2,1272705,277727
42,21,-84,55,12,3,3,139985979,30547445
42,21,-84,55,12,3,4,15397184985,3359941223
42,21,-84,55,12,3,5,1693550362371,369562987085
42,21,-84,55,12,3,6,186275142675825,40648568638127
42,21,-84,55,12,3,7,20488572143978379,4470972987206885
42,21,-84,55,12,3,8,2253556660694945865,491766380024119223
42,21,-84,55,12,3,9,247870744104300066771,54089830829665907645
42,21,-84,55,12,3,10,27263528294812312398945,5949389624883225721727
42,21,-84,55,12,3,11,2998740241685250063817179,654378768906325163482325
42,21,-84,55,12,3,12,329834163057082694707490745,71975715190070884757334023
42,21,-84,55,12,3,13,36278759196037411167760164771,7916674292138890998143260205
42,21,-84,55,12,3,14,3990333677401058145758910634065,870762196420087938911001288527
42,21,-84,55,12,3,15,438900425754920358622312409582379,95775924931917534389211998477765
42,21,-84,55,12,3,16,48275056499363838390308606143427625,10534480980314508694874408831265623
42,21,-84,55,12,3,17,5309817314504267302575324363367456371,1158697131909664038901795759440740765
42,21,-84,55,12,3,18,-96533104302906887481853843499259649727,127446150029082729770502659129650218527
42,21,-84,55,12,3,19,-75197916085169522941885278897114371205,66340762308713608718031803799586627509
43,62,40,63,8,0,0,0,0
44,77,-11,351,40,0,0,0,0
45,63,15,8,1,0,0,0,0
46,72,98,17,2,0,0,0,0
47,63,47,8,1,0,0,0,0
48,20,10,9,2,0,0,0,0
49,23,-43,24,5,1,0,7,2
49,23,-43,24,5,1,1,398,83
49,23,-43,24,5,1,2,19097,3982
49,23,-43,24,5,1,3,916258,191053
49,23,-43,24,5,1,4,43961287,9166562
49,23,-43,24,5,1,5,2109225518,439803923
49,23,-43,24,5,1,6,101198863577,21101421742
49,23,-43,24,5,1,7,4855436226178,1012428439693
49,23,-43,24,5,1,8,232959739992967,48575463683522
49,23,-43,24,5,1,9,11177212083436238,2330609828369363
49,23,-43,24,5,1,10,536273220264946457,111820696298045902
49,23,-43,24,5,1,11,25729937360633993698,5365062812477833933
49,23,-43,24,5,1,12,1234500720090166751047,257411194302637982882
49,23,-43,24,5,1,13,59230304626967370056558,12350372263714145344403
49,23,-43,24,5,1,14,2841820121374343595963737,592560457463976338548462
49,23,-43,24,5,1,15,136348135521341525236202818,28430551586007150104981773
49,23,-43,24,5,1,16,6541868684903018867741771527,1364073915670879228700576642
49,23,-43,24,5,1,17,313873348739823564126368830478,65447117400616195827522697043
49,23,-43,24,5,1,18,15059378870826628059197962091417,3140097561313906520492388881422
49,23,-43,24,5,1,19,722536312450938323277375811557538,150659235825666896787807143611213
49,23,-43,24,5,2,0,62,13
49,23,-43,24,5,2,1,2983,622
49,23,-43,24,5,2,2,143122,29843
49,23,-43,24,5,2,3,6866873,1431842
49,23,-43,24,5,2,4,329466782,68698573
49,23,-43,24,5,2,5,15807538663,3296099662
49,23,-43,24,5,2,6,758432389042,158144085203
49,23,-43,24,5,2,7,36388947135353,7587619990082
49,23,-43,24,5,2,8,1745911030107902,364047615438733
49,23,-43,24,5,2,9,83767340498043943,17466697921069102
49,23,-43,24,5,2,10,4019086432876001362,838037452595878163
49,23,-43,24,5,2,11,192832381437550021433,40208331026681082722
49,23,-43,24,5,2,12,9251935222569525027422,1929161851828096092493
49,23,-43,24,5,2,13,443900058301899651294823,92559560556721931356942
49,23,-43,24,5,2,14,21297950863268613737124082,4440929744870824609040723
49,23,-43,24,5,2,15,1021857741378591559730661113,213072068193242859302597762
49,23,-43,24,5,2,16,49027873635309126253334609342,10223018343530786421915651853
49,23,-43,24,5,2,17,2352316076753459468600330587303,490491808421284505392648691182
49,23,-43,24,5,2,18,112862143810530745366562533581202,23533383785878125472425221524883
49,23,-43,24,5,2,19,5415030586828722318126401281310393,1129111929913728738171017984503202
